timestep,average_reward,episode_return
200,-13725.193359375,-2745038.75
400,-106975.0,-21395000.0
600,-37037.99609375,-7407599.5
800,-549590.3125,-109918064.0
1000,-549430.75,-109886144.0
1200,-551714.5,-110342904.0
1400,-549410.375,-109882080.0
1600,-550652.9375,-110130592.0
1800,-549710.25,-109942048.0
2000,-550025.6875,-110005136.0
2200,-550248.0625,-110049608.0
2400,-550267.375,-110053480.0
2600,-549981.1875,-109996240.0
2800,-551383.1875,-110276632.0
3000,-548992.125,-109798424.0
3200,-549316.8125,-109863368.0
3400,-546972.5625,-109394512.0
3600,-549772.0,-109954400.0
3800,-549981.375,-109996272.0
4000,-549641.9375,-109928392.0
4200,-3554.5908203125,-710918.1875
4400,-4340.92919921875,-868185.875
4600,-4298.58251953125,-859716.5
4800,-4243.4296875,-848685.9375
5000,-4178.03125,-835606.25
5200,-4310.4970703125,-862099.375
5400,-4392.57373046875,-878514.75
5600,-4232.8310546875,-846566.25
5800,-4310.0791015625,-862015.8125
6000,-4453.92333984375,-890784.6875
6200,-4611.04638671875,-922209.25
6400,-4629.484375,-925896.875
6600,-4376.9619140625,-875392.375
6800,-4525.19482421875,-905038.9375
7000,-4418.81201171875,-883762.375
7200,-4369.68115234375,-873936.25
7400,-4340.86767578125,-868173.5
7600,-10026.75390625,-2005350.75
7800,-550923.5,-110184704.0
8000,-548682.4375,-109736488.0
8200,-548770.25,-109754048.0
8400,-549421.3125,-109884264.0
8600,-549530.9375,-109906184.0
8800,-549524.1875,-109904832.0
9000,-549140.5625,-109828112.0
9200,-549628.375,-109925680.0
9400,-550013.875,-110002776.0
9600,-550558.0625,-110111608.0
9800,-549951.9375,-109990392.0
10000,-549768.6875,-109953736.0
