timestep,average_reward,episode_return
100,-4.62440299987793,-462.4402770996094
200,-4.678515434265137,-467.8515319824219
300,-4.642636775970459,-464.263671875
400,-4.662815093994141,-466.281494140625
500,-4.656274795532227,-465.6274719238281
600,-4.703537464141846,-470.353759765625
700,-4.623307228088379,-462.3307189941406
800,-4.643009185791016,-464.3009338378906
900,-4.649404525756836,-464.9404296875
1000,-4.648408889770508,-464.84088134765625
1100,-4.672954082489014,-467.29541015625
1200,-4.68312931060791,-468.31292724609375
1300,-4.647818565368652,-464.7818603515625
1400,-4.6417694091796875,-464.17694091796875
1500,-4.696767807006836,-469.6767578125
1600,-4.683267593383789,-468.3267822265625
1700,-4.656876087188721,-465.6876220703125
1800,-4.680489540100098,-468.0489501953125
1900,-4.305498123168945,-430.5498046875
2000,-4.356392860412598,-435.6392822265625
2100,-4.436671733856201,-443.66717529296875
2200,-4.364262104034424,-436.42620849609375
2300,-4.369898796081543,-436.9898681640625
2400,-4.3984198570251465,-439.84197998046875
2500,-4.472607612609863,-447.2607727050781
2600,-4.389425754547119,-438.94256591796875
2700,-4.361757278442383,-436.17572021484375
2800,-4.399280548095703,-439.92803955078125
2900,-4.406755447387695,-440.675537109375
3000,-4.371058464050293,-437.1058654785156
3100,-4.405097484588623,-440.509765625
3200,-4.386348724365234,-438.6348876953125
3300,-4.3112359046936035,-431.12359619140625
3400,-4.323052883148193,-432.3052978515625
3500,-4.394473075866699,-439.44732666015625
3600,-4.388232231140137,-438.8232421875
3700,-4.339341640472412,-433.93414306640625
3800,-4.34598445892334,-434.59844970703125
3900,-4.390449047088623,-439.044921875
4000,-4.394003391265869,-439.40032958984375
4100,-4.386807441711426,-438.68072509765625
4200,-4.4345879554748535,-443.45880126953125
4300,-4.392066478729248,-439.2066345214844
4400,-4.362920761108398,-436.29205322265625
4500,-4.402824401855469,-440.2824401855469
4600,-4.317230224609375,-431.7230224609375
4700,-4.450592994689941,-445.0592956542969
4800,-4.452520847320557,-445.2520751953125
4900,-4.404292583465576,-440.42926025390625
5000,-4.438418388366699,-443.8418273925781
5100,-4.3806538581848145,-438.0653991699219
5200,-4.393582344055176,-439.35821533203125
5300,-4.4069905281066895,-440.69903564453125
5400,-4.419743537902832,-441.9743347167969
5500,-4.37950325012207,-437.9503173828125
5600,-4.375299453735352,-437.52996826171875
5700,-4.397228240966797,-439.72283935546875
5800,-4.388245105743408,-438.82452392578125
5900,-4.370237350463867,-437.02374267578125
6000,-4.307560920715332,-430.756103515625
6100,-4.412588119506836,-441.2588195800781
6200,-4.368696689605713,-436.86968994140625
6300,-4.385839939117432,-438.5840148925781
6400,-4.395220756530762,-439.5220947265625
6500,-4.371921539306641,-437.192138671875
6600,-4.310201644897461,-431.0201416015625
6700,-4.389626979827881,-438.9626770019531
6800,-4.44400691986084,-444.40069580078125
6900,-4.419614315032959,-441.96142578125
7000,-4.360358238220215,-436.03582763671875
7100,-4.386258602142334,-438.6258544921875
7200,-4.351588726043701,-435.15887451171875
7300,-4.376176357269287,-437.61761474609375
7400,-4.366280555725098,-436.6280517578125
7500,-4.401216506958008,-440.12164306640625
7600,-4.417420864105225,-441.7420654296875
7700,-4.384617805480957,-438.4617919921875
7800,-4.408785820007324,-440.8785705566406
7900,-4.408041477203369,-440.8041687011719
8000,-4.347383499145508,-434.73834228515625
8100,-4.111087322235107,-411.1087341308594
8200,-4.685169696807861,-468.5169677734375
8300,-4.662937641143799,-466.29376220703125
8400,-4.646708011627197,-464.6708068847656
8500,-4.671476364135742,-467.14764404296875
8600,-4.6710333824157715,-467.10333251953125
8700,-4.663153171539307,-466.3153381347656
8800,-4.361685276031494,-436.16851806640625
8900,-4.395277976989746,-439.5278015136719
9000,-4.362667083740234,-436.2667236328125
9100,-4.331918239593506,-433.19183349609375
9200,-4.422733306884766,-442.2733154296875
9300,-4.374631404876709,-437.463134765625
9400,-4.428502559661865,-442.8502502441406
9500,-4.371591091156006,-437.1590881347656
9600,-4.355183124542236,-435.518310546875
9700,-4.395071983337402,-439.5072021484375
9800,-4.34915018081665,-434.9150390625
9900,-4.393689155578613,-439.368896484375
10000,-4.420853137969971,-442.0853271484375
10100,-4.3728742599487305,-437.28741455078125
10200,-4.326812267303467,-432.68121337890625
10300,-4.434103012084961,-443.4102783203125
10400,-4.361798286437988,-436.1798095703125
10500,-4.432929039001465,-443.29290771484375
10600,-4.400192737579346,-440.019287109375
10700,-4.3646745681762695,-436.4674377441406
10800,-4.368900775909424,-436.89007568359375
10900,-4.360081672668457,-436.0081787109375
11000,-4.430226802825928,-443.0226745605469
11100,-4.336535453796387,-433.653564453125
11200,-0.6608826518058777,-66.08826446533203
11300,0.5128275752067566,51.28275680541992
11400,0.40966787934303284,40.96678924560547
11500,-0.020842356607317924,-2.084235668182373
11600,0.45997390151023865,45.99739074707031
11700,0.38496702909469604,38.4967041015625
11800,-0.4306688606739044,-43.06688690185547
11900,0.414889931678772,41.48899459838867
12000,-0.01684308610856533,-1.684308648109436
12100,0.14227187633514404,14.227188110351562
12200,0.0556955561041832,5.569555759429932
12300,0.41760092973709106,41.760093688964844
12400,0.6335458159446716,63.354583740234375
12500,0.02673533372581005,2.6735334396362305
12600,-0.7561492323875427,-75.61492156982422
12700,-1.7939342260360718,-179.39341735839844
12800,-0.4383434057235718,-43.8343391418457
12900,-1.190670132637024,-119.0670166015625
13000,0.11884177476167679,11.884177207946777
13100,0.02298404648900032,2.2984046936035156
13200,-0.7799261212348938,-77.99261474609375
13300,-0.3671249449253082,-36.712493896484375
13400,-1.1974540948867798,-119.74540710449219
13500,0.05943808704614639,5.943808555603027
13600,-1.2796515226364136,-127.96515655517578
13700,-0.1931818723678589,-19.318187713623047
13800,0.24069343507289886,24.06934356689453
13900,0.5331674814224243,53.316749572753906
14000,-0.4025034010410309,-40.25033950805664
14100,-0.045414652675390244,-4.5414652824401855
14200,0.7380145192146301,73.80145263671875
