timestep,average_reward,episode_return
100,-4.662891864776611,-466.2891845703125
200,-4.482690334320068,-448.2690124511719
300,-4.375077724456787,-437.50775146484375
400,-4.423957824707031,-442.3957824707031
500,-4.404696464538574,-440.4696350097656
600,-4.365259170532227,-436.52593994140625
700,-4.4083967208862305,-440.8396911621094
800,-4.370242595672607,-437.0242614746094
900,-4.404387950897217,-440.4388122558594
1000,-4.336816310882568,-433.681640625
1100,-4.438508987426758,-443.85089111328125
1200,-4.386163711547852,-438.61639404296875
1300,-4.311991214752197,-431.1991271972656
1400,-4.375942230224609,-437.59423828125
1500,-4.384593486785889,-438.4593505859375
1600,-4.355112552642822,-435.5112609863281
1700,-4.383073329925537,-438.30731201171875
1800,-4.425073623657227,-442.50738525390625
1900,-4.458065986633301,-445.80657958984375
2000,-4.352121829986572,-435.2121887207031
2100,-4.373697280883789,-437.3697509765625
2200,-4.462135314941406,-446.2135314941406
2300,-4.408773899078369,-440.87738037109375
2400,-4.383321762084961,-438.3321533203125
2500,-4.374261856079102,-437.42620849609375
2600,-4.353573799133301,-435.3573913574219
2700,-4.321384429931641,-432.138427734375
2800,-4.3545379638671875,-435.45379638671875
2900,-4.346901893615723,-434.690185546875
3000,-4.391406059265137,-439.140625
3100,-4.416179656982422,-441.61798095703125
3200,-4.439111709594727,-443.91119384765625
3300,-4.4121270179748535,-441.21270751953125
3400,-4.382282733917236,-438.228271484375
3500,-4.375502109527588,-437.55023193359375
3600,-4.325040340423584,-432.5040283203125
3700,-4.309761047363281,-430.9761047363281
3800,-4.365559101104736,-436.555908203125
3900,-4.299680709838867,-429.96807861328125
4000,-4.404561996459961,-440.4562072753906
4100,-4.38731575012207,-438.7315979003906
4200,-4.356350421905518,-435.6350402832031
4300,-4.458364486694336,-445.83642578125
4400,-4.39515495300293,-439.5154724121094
4500,-4.358165264129639,-435.8165283203125
4600,-4.345665454864502,-434.5665283203125
4700,-4.393712997436523,-439.37127685546875
4800,-4.392152309417725,-439.2152099609375
4900,-4.384700298309326,-438.47003173828125
5000,-4.391899108886719,-439.1899108886719
5100,-4.370068550109863,-437.0068359375
5200,-4.391094207763672,-439.10943603515625
5300,-4.366067886352539,-436.6067810058594
5400,-4.478384494781494,-447.8384704589844
5500,-4.642621994018555,-464.2621765136719
5600,-4.621429443359375,-462.1429443359375
5700,-4.5808234214782715,-458.08233642578125
5800,-4.471699237823486,-447.169921875
5900,-4.134894371032715,-413.48944091796875
6000,-4.413898468017578,-441.38983154296875
6100,-4.038181304931641,-403.818115234375
6200,-3.9186038970947266,-391.8603820800781
6300,-3.3880341053009033,-338.80340576171875
6400,0.7833196520805359,78.33196258544922
6500,0.9309916496276855,93.09916687011719
6600,0.9729000329971313,97.29000091552734
6700,1.0054802894592285,100.54802703857422
6800,0.9506877064704895,95.06877136230469
6900,0.834921658039093,83.4921646118164
7000,0.6143094301223755,61.43094253540039
7100,0.5599246621131897,55.99246597290039
7200,0.46780508756637573,46.78050994873047
7300,-0.007820787839591503,-0.782078742980957
7400,-0.3687169551849365,-36.87169647216797
7500,-0.31067249178886414,-31.067249298095703
7600,-0.934457540512085,-93.44575500488281
7700,-0.25783678889274597,-25.78367805480957
7800,-0.8125123381614685,-81.25123596191406
7900,-1.3237816095352173,-132.37815856933594
8000,-1.4155162572860718,-141.55162048339844
8100,-4.346322536468506,-434.63226318359375
8200,-4.360909461975098,-436.0909423828125
8300,-4.3329925537109375,-433.29925537109375
8400,-4.374021530151367,-437.4021301269531
8500,-4.343814849853516,-434.3815002441406
8600,-4.389650821685791,-438.965087890625
8700,-4.3224616050720215,-432.24615478515625
8800,-4.389726161956787,-438.9726257324219
8900,-4.3635077476501465,-436.35076904296875
9000,-4.394484043121338,-439.4483947753906
9100,-4.330613613128662,-433.06134033203125
9200,-4.383983612060547,-438.39837646484375
9300,-4.3222198486328125,-432.22198486328125
9400,-4.058161735534668,-405.8161926269531
9500,-1.4462974071502686,-144.62974548339844
9600,-0.5740692615509033,-57.406925201416016
9700,-1.112648844718933,-111.26488494873047
9800,-1.3467497825622559,-134.6749725341797
9900,-1.0431536436080933,-104.31536102294922
10000,-1.2205660343170166,-122.05660247802734
10100,-0.6095162034034729,-60.951622009277344
10200,0.17449456453323364,17.4494571685791
10300,0.1458088755607605,14.580886840820312
10400,0.9089371562004089,90.89371490478516
10500,0.9566371440887451,95.66371154785156
10600,0.9588841795921326,95.88842010498047
