timestep,average_reward,episode_return
100,-4.624047756195068,-462.4047546386719
200,-4.583036422729492,-458.3036193847656
300,-4.6513566970825195,-465.1356506347656
400,-4.239351272583008,-423.9351501464844
500,-4.590439319610596,-459.0439147949219
600,-4.657970428466797,-465.79705810546875
700,-4.6290435791015625,-462.90435791015625
800,-4.48396110534668,-448.3961181640625
900,-4.644704818725586,-464.470458984375
1000,-4.643728733062744,-464.37286376953125
1100,-4.662459373474121,-466.2459411621094
1200,-4.636850357055664,-463.6850280761719
1300,-4.536075592041016,-453.6075439453125
1400,-4.5632429122924805,-456.3243103027344
1500,-4.119268417358398,-411.92681884765625
1600,-4.591839790344238,-459.1839599609375
1700,-4.674086570739746,-467.4086608886719
1800,-4.5763936042785645,-457.63934326171875
1900,-4.5866379737854,-458.663818359375
2000,-4.620502471923828,-462.05023193359375
2100,-4.66446590423584,-466.44659423828125
2200,-4.668386459350586,-466.8386535644531
2300,-4.59044075012207,-459.0440673828125
2400,-4.633562088012695,-463.3562316894531
2500,-4.613185882568359,-461.318603515625
2600,-4.606795787811279,-460.6795654296875
2700,-4.638009071350098,-463.8009033203125
2800,-4.654480934143066,-465.4480895996094
2900,-4.656048774719238,-465.6048889160156
3000,-4.597507476806641,-459.750732421875
3100,-4.692060947418213,-469.20611572265625
3200,-4.611906051635742,-461.1905822753906
3300,-4.609213352203369,-460.92132568359375
3400,-4.668393135070801,-466.83929443359375
3500,-4.66411828994751,-466.4118347167969
3600,-4.679269313812256,-467.92694091796875
3700,-4.669335842132568,-466.93359375
3800,-4.627468109130859,-462.7467956542969
3900,-4.669656276702881,-466.96563720703125
4000,-4.690257549285889,-469.0257568359375
4100,-4.641339302062988,-464.1339111328125
4200,-4.436859130859375,-443.6859130859375
4300,-4.094265937805176,-409.4266052246094
4400,-4.185104846954346,-418.510498046875
4500,-3.8271472454071045,-382.7147216796875
4600,-3.9314892292022705,-393.14892578125
4700,-4.194641590118408,-419.46417236328125
4800,-4.47251033782959,-447.25103759765625
4900,-4.1184892654418945,-411.8489074707031
5000,-4.045482635498047,-404.5482482910156
5100,-3.692622184753418,-369.26220703125
5200,-4.5189385414123535,-451.89385986328125
5300,-4.220373153686523,-422.03729248046875
5400,-4.414754867553711,-441.4754943847656
5500,-4.220279693603516,-422.0279541015625
5600,-4.320831775665283,-432.08319091796875
5700,-3.246621608734131,-324.66217041015625
5800,-4.206699371337891,-420.669921875
5900,-4.056082725524902,-405.6082763671875
6000,-4.304662704467773,-430.46624755859375
6100,-4.036164283752441,-403.6164245605469
6200,-4.3651323318481445,-436.51324462890625
6300,-4.6564860343933105,-465.64862060546875
6400,-4.6884565353393555,-468.84564208984375
6500,-4.62848424911499,-462.8484191894531
6600,-4.616590976715088,-461.65911865234375
6700,-4.6053056716918945,-460.53057861328125
6800,-4.653696060180664,-465.36962890625
6900,-4.613613605499268,-461.3613586425781
7000,-4.5989670753479,-459.896728515625
7100,-4.658664703369141,-465.866455078125
7200,-4.6338582038879395,-463.38580322265625
7300,-4.6514668464660645,-465.14666748046875
7400,-4.550546646118164,-455.0546569824219
7500,-4.574415683746338,-457.44158935546875
7600,-4.62502384185791,-462.50238037109375
7700,-4.695194244384766,-469.5194091796875
7800,-4.57098388671875,-457.098388671875
7900,-4.658486366271973,-465.8486328125
8000,-4.667413711547852,-466.7413635253906
8100,-4.574222564697266,-457.4222412109375
8200,-4.640925407409668,-464.0925598144531
8300,-4.6509108543396,-465.0910949707031
8400,-4.560879707336426,-456.08795166015625
8500,-4.6409101486206055,-464.09100341796875
8600,-4.6647419929504395,-466.47418212890625
8700,-4.6173553466796875,-461.73553466796875
8800,-4.65531063079834,-465.53106689453125
8900,-4.665142059326172,-466.51422119140625
9000,-4.614207744598389,-461.4207763671875
9100,-4.672330379486084,-467.2330322265625
9200,-4.678057670593262,-467.8057861328125
9300,-4.651634216308594,-465.1634216308594
9400,-4.653688907623291,-465.368896484375
9500,-4.632204532623291,-463.220458984375
9600,-4.682045936584473,-468.20458984375
9700,-4.63213586807251,-463.2135925292969
9800,-4.703493118286133,-470.34930419921875
9900,-4.662413120269775,-466.2413330078125
10000,-4.663986682891846,-466.398681640625
10100,-4.601202011108398,-460.12017822265625
10200,-4.609129428863525,-460.9129638671875
10300,-4.660884857177734,-466.0885009765625
10400,-4.674617767333984,-467.4617614746094
10500,-4.683226108551025,-468.3226013183594
10600,-4.628740310668945,-462.8740234375
10700,-4.6300506591796875,-463.00506591796875
10800,-4.6267242431640625,-462.67242431640625
10900,-4.666523456573486,-466.65234375
11000,-4.6459269523620605,-464.59271240234375
11100,-4.68275260925293,-468.2752380371094
11200,-4.711359024047852,-471.1358947753906
11300,-4.666665554046631,-466.66656494140625
11400,-4.624789237976074,-462.4789123535156
11500,-4.72707462310791,-472.70745849609375
11600,-4.704552173614502,-470.4552001953125
11700,-4.588992595672607,-458.8992614746094
11800,-4.646422863006592,-464.64227294921875
11900,-4.671854019165039,-467.1853942871094
12000,-4.621584892272949,-462.15850830078125
12100,-4.642045974731445,-464.20458984375
12200,-4.631734371185303,-463.1734313964844
12300,-4.68259859085083,-468.2598571777344
12400,-4.669841766357422,-466.98419189453125
12500,-4.679311752319336,-467.93115234375
12600,-4.704098701477051,-470.40985107421875
12700,-4.684154987335205,-468.4154968261719
12800,-4.668080806732178,-466.8080749511719
12900,-4.661120414733887,-466.112060546875
13000,-4.681646347045898,-468.16461181640625
13100,-4.668594837188721,-466.8594665527344
13200,-4.649193286895752,-464.9193115234375
13300,-4.664777755737305,-466.477783203125
13400,-4.671136379241943,-467.1136474609375
13500,-4.694448947906494,-469.44488525390625
13600,-4.621918201446533,-462.19183349609375
13700,-4.623350620269775,-462.3350830078125
13800,-4.698655605316162,-469.86553955078125
13900,-4.632485866546631,-463.2485656738281
14000,-4.680500507354736,-468.050048828125
14100,-4.702538013458252,-470.2538146972656
14200,-4.645631313323975,-464.5631103515625
14300,-4.642605781555176,-464.26055908203125
14400,-4.624258995056152,-462.4259033203125
14500,-4.670534610748291,-467.053466796875
14600,-4.634524345397949,-463.4524230957031
14700,-4.671045780181885,-467.1045837402344
14800,-4.6717963218688965,-467.17962646484375
14900,-4.687835216522217,-468.78350830078125
