timestep,average_reward,episode_return
100,-495.595458984375,-49559.546875
200,-13682.4990234375,-1368249.875
300,-1342.7059326171875,-134270.59375
400,-1.6978074312210083,-169.78074645996094
500,-523.1749877929688,-52317.49609375
600,-501.8548583984375,-50185.484375
700,-520.9608764648438,-52096.0859375
800,-541.0430297851562,-54104.30078125
900,-535.9195556640625,-53591.953125
1000,-553.3567504882812,-55335.67578125
1100,-521.478759765625,-52147.875
1200,-549.93310546875,-54993.30859375
1300,-517.6369018554688,-51763.6875
1400,-551.0310668945312,-55103.109375
1500,-517.2265014648438,-51722.65234375
1600,-520.4033813476562,-52040.3359375
1700,-528.9745483398438,-52897.45703125
1800,-541.9539794921875,-54195.3984375
1900,-523.2213134765625,-52322.1328125
2000,-505.7000732421875,-50570.0078125
2100,-509.8248291015625,-50982.484375
2200,-511.9932861328125,-51199.328125
2300,-550.4578247070312,-55045.78125
2400,-521.4054565429688,-52140.54296875
2500,-530.6754760742188,-53067.546875
2600,-556.5579223632812,-55655.79296875
2700,-517.2051391601562,-51720.51171875
2800,-533.9407958984375,-53394.078125
2900,-538.09765625,-53809.765625
3000,-525.1786499023438,-52517.86328125
3100,-531.910888671875,-53191.0859375
3200,-511.84039306640625,-51184.0390625
3300,-533.0769653320312,-53307.6953125
3400,-530.152099609375,-53015.2109375
3500,-506.9906311035156,-50699.0625
3600,-522.1770629882812,-52217.70703125
3700,-525.0010375976562,-52500.1015625
3800,-514.5416259765625,-51454.16015625
3900,-572.7205810546875,-57272.05859375
4000,-546.79443359375,-54679.44140625
4100,-544.5921630859375,-54459.21484375
4200,-550.8111572265625,-55081.11328125
4300,-516.8890380859375,-51688.90625
4400,-532.6210327148438,-53262.1015625
4500,-506.2414855957031,-50624.1484375
4600,-530.72216796875,-53072.21875
4700,-541.7119750976562,-54171.1953125
4800,-525.1510009765625,-52515.09765625
4900,-552.1084594726562,-55210.84375
5000,-509.5304260253906,-50953.04296875
5100,-522.81396484375,-52281.39453125
5200,-495.8545227050781,-49585.453125
5300,-540.4932861328125,-54049.328125
5400,-527.7457885742188,-52774.578125
5500,-533.3233642578125,-53332.3359375
5600,-505.05389404296875,-50505.390625
5700,-541.8894653320312,-54188.9453125
5800,-513.9639282226562,-51396.390625
5900,-538.57763671875,-53857.765625
6000,-561.4470825195312,-56144.70703125
6100,-508.2198181152344,-50821.98046875
6200,-538.2492065429688,-53824.91796875
6300,-524.2974853515625,-52429.74609375
6400,-527.785888671875,-52778.5859375
6500,-517.3676147460938,-51736.76171875
6600,-524.75341796875,-52475.34375
6700,-503.4657897949219,-50346.578125
6800,-521.0654907226562,-52106.55078125
6900,-536.563232421875,-53656.3203125
7000,-538.2437744140625,-53824.375
7100,-591.464111328125,-59146.41015625
7200,-556.9735717773438,-55697.359375
7300,-531.9910278320312,-53199.10546875
7400,-508.5842590332031,-50858.42578125
7500,-523.8455810546875,-52384.55859375
7600,-546.3577880859375,-54635.77734375
7700,-562.125244140625,-56212.5234375
7800,-539.28173828125,-53928.171875
7900,-550.4342651367188,-55043.42578125
8000,-537.9478759765625,-53794.78515625
8100,-565.5238647460938,-56552.38671875
8200,-534.1744384765625,-53417.4453125
8300,-546.8121337890625,-54681.2109375
8400,-479.8651428222656,-47986.515625
8500,-484.9900817871094,-48499.0078125
8600,-516.8633422851562,-51686.3359375
8700,-532.43212890625,-53243.21484375
8800,-501.432861328125,-50143.28515625
8900,-543.0692749023438,-54306.92578125
9000,-569.09228515625,-56909.23046875
9100,-530.1322021484375,-53013.22265625
9200,-531.2312622070312,-53123.125
9300,-523.4808959960938,-52348.08984375
9400,-542.85791015625,-54285.7890625
9500,-533.5479736328125,-53354.796875
9600,-536.9299926757812,-53693.0
9700,-517.2454223632812,-51724.54296875
9800,-522.3909912109375,-52239.09765625
9900,-510.68597412109375,-51068.59765625
10000,-515.7337036132812,-51573.37109375
