timestep,average_reward,episode_return
100,-4.6477742195129395,-464.77740478515625
200,-4.620501518249512,-462.0501708984375
300,-4.498935699462891,-449.8935546875
400,-4.596545219421387,-459.654541015625
500,-2.5298242568969727,-252.98243713378906
600,-4.676651477813721,-467.6651611328125
700,-4.620125770568848,-462.0125732421875
800,-3.2620062828063965,-326.20062255859375
900,-4.591139316558838,-459.1139221191406
1000,-4.580496788024902,-458.0496826171875
1100,-4.661932468414307,-466.1932373046875
1200,-4.576395511627197,-457.6395568847656
1300,-4.626119136810303,-462.6119079589844
1400,-4.640758514404297,-464.07586669921875
1500,-4.686318874359131,-468.63189697265625
1600,-4.655949592590332,-465.594970703125
1700,-4.6197075843811035,-461.97076416015625
1800,-4.662723064422607,-466.2723083496094
1900,-4.571316719055176,-457.1316833496094
2000,-4.662896633148193,-466.2896728515625
2100,-4.671586513519287,-467.1586608886719
2200,-4.6400957107543945,-464.00958251953125
2300,-4.629936695098877,-462.99365234375
2400,-4.643313407897949,-464.33135986328125
2500,-4.627048015594482,-462.7048034667969
2600,-4.659811496734619,-465.98114013671875
2700,-4.601269721984863,-460.1269836425781
2800,-4.634179592132568,-463.41796875
2900,-4.64506721496582,-464.5067443847656
3000,-4.578769683837891,-457.876953125
3100,-4.617664813995361,-461.7664794921875
3200,-4.6567277908325195,-465.6727600097656
3300,-4.579956531524658,-457.9956359863281
3400,-4.676910400390625,-467.6910400390625
3500,-4.655401229858398,-465.5401306152344
3600,-4.6685686111450195,-466.85687255859375
3700,-4.58926248550415,-458.92626953125
3800,-4.651825904846191,-465.1825866699219
3900,-4.636257171630859,-463.625732421875
4000,-4.649449825286865,-464.9449768066406
4100,-4.594625949859619,-459.46258544921875
4200,-4.298810005187988,-429.8809814453125
4300,-4.259681701660156,-425.9681701660156
4400,-3.9912004470825195,-399.12005615234375
4500,-4.301599502563477,-430.15997314453125
4600,-4.282131195068359,-428.213134765625
4700,-4.198754787445068,-419.87548828125
4800,-4.2104010581970215,-421.04010009765625
4900,-3.213693141937256,-321.36932373046875
5000,-4.199470043182373,-419.947021484375
5100,-4.334041118621826,-433.40411376953125
5200,-4.291438102722168,-429.1438293457031
5300,-4.2281413078308105,-422.81414794921875
5400,-3.837505578994751,-383.75054931640625
5500,-4.140227794647217,-414.02276611328125
5600,-4.127410888671875,-412.7410888671875
5700,-4.33518123626709,-433.51812744140625
5800,-3.5251495838165283,-352.51495361328125
5900,-4.069037914276123,-406.90380859375
6000,-3.811216354370117,-381.12164306640625
6100,-3.6911568641662598,-369.1156921386719
6200,-4.1500468254089355,-415.00469970703125
6300,-4.177167892456055,-417.716796875
6400,-4.143062591552734,-414.3062744140625
6500,-4.3657732009887695,-436.57733154296875
6600,-4.1234846115112305,-412.34844970703125
6700,-4.277586460113525,-427.7586669921875
6800,-4.188290119171143,-418.8290100097656
6900,-4.342516899108887,-434.251708984375
7000,-3.89455509185791,-389.45550537109375
7100,-4.382075309753418,-438.2075500488281
7200,-3.923516273498535,-392.35162353515625
7300,-4.3600077629089355,-436.00079345703125
7400,-4.183597087860107,-418.3597106933594
7500,-4.110957145690918,-411.095703125
7600,-3.6630029678344727,-366.30029296875
7700,-4.318020820617676,-431.80206298828125
7800,-4.0947675704956055,-409.4767761230469
7900,-3.8585622310638428,-385.8562316894531
8000,-4.253332138061523,-425.33319091796875
8100,-3.700521945953369,-370.05218505859375
8200,-3.474088191986084,-347.4088134765625
8300,-3.670912504196167,-367.09124755859375
8400,-4.259278774261475,-425.9278869628906
8500,-4.11724328994751,-411.7243347167969
8600,-4.022535800933838,-402.25360107421875
8700,-4.139814853668213,-413.98150634765625
8800,-4.1139631271362305,-411.39630126953125
8900,-4.098638534545898,-409.86383056640625
9000,-3.9932336807250977,-399.3233642578125
9100,-4.227569103240967,-422.75689697265625
9200,-4.051678657531738,-405.1678466796875
9300,-3.9862172603607178,-398.6217346191406
9400,-4.162685871124268,-416.2685852050781
9500,-4.225991249084473,-422.59912109375
9600,-3.790114641189575,-379.011474609375
9700,-4.208829879760742,-420.88299560546875
9800,-4.161076545715332,-416.107666015625
9900,-3.8891069889068604,-388.91070556640625
10000,-3.7719507217407227,-377.195068359375
10100,-4.081328868865967,-408.1329040527344
10200,-4.053260803222656,-405.3260803222656
10300,-3.979693651199341,-397.9693603515625
10400,-3.630202531814575,-363.020263671875
10500,-3.862140417098999,-386.21405029296875
10600,-3.5798168182373047,-357.981689453125
10700,-3.7872397899627686,-378.7239685058594
10800,-4.206487655639648,-420.6487731933594
10900,-3.761415719985962,-376.1415710449219
11000,-3.6906626224517822,-369.0662536621094
11100,-4.33864688873291,-433.86468505859375
11200,-4.195279598236084,-419.5279541015625
11300,-4.2325968742370605,-423.25970458984375
11400,-3.8057961463928223,-380.5796203613281
11500,-3.62420654296875,-362.420654296875
11600,-3.8638505935668945,-386.38507080078125
11700,-4.2780280113220215,-427.80279541015625
11800,-4.089043140411377,-408.904296875
11900,-3.955500602722168,-395.550048828125
12000,-4.385663032531738,-438.5662841796875
12100,-3.8055179119110107,-380.5517883300781
12200,-3.824427843093872,-382.4427795410156
12300,-4.282893657684326,-428.28936767578125
12400,-4.0268449783325195,-402.68450927734375
12500,-4.115056991577148,-411.50567626953125
12600,-4.375880241394043,-437.5880126953125
12700,-3.912148952484131,-391.21490478515625
12800,-4.133224964141846,-413.322509765625
12900,-3.757293462753296,-375.7293395996094
13000,-3.3428473472595215,-334.28472900390625
13100,-3.624751329421997,-362.4751281738281
13200,-3.982354164123535,-398.23541259765625
13300,-3.832221269607544,-383.2221374511719
13400,-3.5379347801208496,-353.7934875488281
13500,-4.368781089782715,-436.87811279296875
13600,-3.928083896636963,-392.8083801269531
13700,-4.099183559417725,-409.9183349609375
13800,-3.776259422302246,-377.6259460449219
13900,-4.309211254119873,-430.921142578125
14000,-3.8854758739471436,-388.5475769042969
14100,-3.5923051834106445,-359.23052978515625
14200,-3.4775030612945557,-347.75030517578125
14300,-4.232477188110352,-423.24774169921875
14400,-4.040961742401123,-404.09619140625
14500,-3.6552507877349854,-365.52508544921875
14600,-3.9856619834899902,-398.5661926269531
14700,-4.305337429046631,-430.53375244140625
14800,-4.22018575668335,-422.0185852050781
14900,-3.535339117050171,-353.5339050292969
15000,-3.755934476852417,-375.59344482421875
15100,-2.41156005859375,-241.156005859375
15200,-3.700793981552124,-370.07940673828125
15300,-3.552302360534668,-355.230224609375
15400,-3.7477478981018066,-374.7747802734375
15500,-3.6528425216674805,-365.28424072265625
15600,-3.448162794113159,-344.8162841796875
15700,-3.5033721923828125,-350.33721923828125
