timestep,average_reward,episode_return
50,-153.4967498779297,-7674.83740234375
100,-126.51022338867188,-6325.51123046875
150,-177.37681579589844,-8868.8408203125
200,-160.23866271972656,-8011.93310546875
250,-209.5122528076172,-10475.6123046875
300,-179.3466796875,-8967.333984375
350,-179.4956512451172,-8974.7822265625
400,-31.069408416748047,-1553.470458984375
450,-193.08963012695312,-9654.4814453125
500,-180.8840789794922,-9044.2041015625
550,-214.0436553955078,-10702.1826171875
600,-104.59542083740234,-5229.77099609375
650,-195.25025939941406,-9762.5126953125
700,-182.90716552734375,-9145.3583984375
750,-181.09613037109375,-9054.806640625
800,-197.2220916748047,-9861.1044921875
850,-184.2600555419922,-9213.0029296875
900,-189.26748657226562,-9463.3740234375
950,-199.98028564453125,-9999.0146484375
1000,-108.72716522216797,-5436.3583984375
1050,-190.48617553710938,-9524.30859375
1100,-171.5117950439453,-8575.58984375
1150,-48.03280258178711,-2401.64013671875
1200,-152.62730407714844,-7631.365234375
1250,-187.2440643310547,-9362.203125
1300,-112.6839370727539,-5634.19677734375
1350,-184.59291076660156,-9229.6455078125
1400,-195.31085205078125,-9765.54296875
1450,-183.1847686767578,-9159.23828125
1500,-116.71052551269531,-5835.5263671875
1550,-193.56787109375,-9678.3935546875
1600,-196.80087280273438,-9840.0439453125
1650,-167.6697235107422,-8383.486328125
1700,-193.88365173339844,-9694.1826171875
1750,-170.0257568359375,-8501.2880859375
1800,-197.0099639892578,-9850.498046875
1850,-192.6083984375,-9630.419921875
1900,-203.1334228515625,-10156.6708984375
1950,-168.51959228515625,-8425.9794921875
2000,-189.03018188476562,-9451.5087890625
2050,-67.39315795898438,-3369.65771484375
2100,-199.8164520263672,-9990.822265625
2150,-160.91905212402344,-8045.95263671875
2200,-173.76710510253906,-8688.35546875
2250,-169.5323028564453,-8476.615234375
2300,-181.40115356445312,-9070.0576171875
2350,-153.99050903320312,-7699.525390625
2400,-182.70083618164062,-9135.0419921875
2450,-109.68734741210938,-5484.3671875
2500,-209.0432586669922,-10452.1630859375
2550,-184.09829711914062,-9204.9150390625
2600,-196.73272705078125,-9836.63671875
2650,-160.4435577392578,-8022.17822265625
2700,-228.22879028320312,-11411.439453125
2750,-177.8553466796875,-8892.767578125
2800,-162.8347930908203,-8141.73974609375
2850,-160.5532684326172,-8027.6630859375
2900,-141.44839477539062,-7072.41943359375
2950,-160.06094360351562,-8003.046875
3000,-191.02537536621094,-9551.2685546875
3050,-77.15032958984375,-3857.516357421875
3100,-177.07357788085938,-8853.6787109375
3150,-206.53321838378906,-10326.6611328125
3200,-187.06201171875,-9353.1005859375
3250,-213.99734497070312,-10699.8671875
3300,-188.4109344482422,-9420.546875
3350,-186.2552947998047,-9312.7646484375
3400,-205.93426513671875,-10296.712890625
3450,-196.0509796142578,-9802.548828125
3500,-198.30926513671875,-9915.462890625
3550,-94.72872161865234,-4736.43603515625
3600,-207.10255432128906,-10355.1279296875
3650,-91.41314697265625,-4570.6572265625
3700,-203.4112091064453,-10170.560546875
3750,-173.97084045410156,-8698.5419921875
3800,-157.0146484375,-7850.732421875
3850,-179.55636596679688,-8977.818359375
3900,-171.79248046875,-8589.6240234375
3950,-186.2146453857422,-9310.732421875
4000,-206.4397430419922,-10321.9873046875
4050,-130.19998168945312,-6509.9990234375
4100,-177.19161987304688,-8859.5810546875
4150,-202.90130615234375,-10145.0654296875
4200,-173.55003356933594,-8677.501953125
4250,-190.54380798339844,-9527.1904296875
4300,-188.94281005859375,-9447.140625
4350,-194.25836181640625,-9712.91796875
4400,-187.49806213378906,-9374.9033203125
4450,-114.77393341064453,-5738.69677734375
4500,-91.9375991821289,-4596.8798828125
4550,-227.99050903320312,-11399.525390625
4600,-103.745361328125,-5187.26806640625
4650,-169.52423095703125,-8476.2119140625
4700,-196.3779296875,-9818.896484375
4750,-181.19139099121094,-9059.5693359375
4800,-191.35537719726562,-9567.7685546875
4850,-150.24221801757812,-7512.11083984375
4900,-217.47686767578125,-10873.84375
4950,-136.12908935546875,-6806.45458984375
5000,-177.29249572753906,-8864.625
5050,-200.72044372558594,-10036.0224609375
5100,-192.61685180664062,-9630.8427734375
5150,-187.83560180664062,-9391.7802734375
5200,-199.9677276611328,-9998.38671875
5250,-66.5176773071289,-3325.884033203125
5300,-199.46534729003906,-9973.267578125
5350,-178.30279541015625,-8915.1396484375
5400,-184.54351806640625,-9227.17578125
5450,-98.70329284667969,-4935.16455078125
5500,-183.87274169921875,-9193.63671875
5550,-152.79327392578125,-7639.6640625
5600,-194.10365295410156,-9705.1826171875
5650,-134.8681182861328,-6743.40576171875
5700,-166.6636505126953,-8333.1826171875
5750,-171.5977783203125,-8579.888671875
5800,-232.78382873535156,-11639.19140625
5850,-148.38223266601562,-7419.111328125
5900,-185.43032836914062,-9271.5166015625
5950,-179.43165588378906,-8971.5830078125
6000,-162.30397033691406,-8115.19873046875
6050,-211.10301208496094,-10555.150390625
6100,-195.21559143066406,-9760.779296875
6150,-168.16387939453125,-8408.1943359375
6200,-185.0394744873047,-9251.9736328125
6250,-209.90769958496094,-10495.384765625
6300,-170.9148406982422,-8545.7421875
6350,-127.42233276367188,-6371.11669921875
