timestep,average_reward,episode_return
100,-4.025314807891846,-402.531494140625
200,-25850.6796875,-2585068.0
300,-29199.3125,-2919931.25
400,-29016.85546875,-2901685.5
500,-28850.66796875,-2885066.75
600,-29135.232421875,-2913523.25
700,-29096.1484375,-2909614.75
800,-28938.7109375,-2893871.0
900,-29321.83203125,-2932183.25
1000,-29136.984375,-2913698.5
1100,-29276.6015625,-2927660.25
1200,-28905.2421875,-2890524.25
1300,-29075.1171875,-2907511.75
1400,-28768.1953125,-2876819.5
1500,-29007.40234375,-2900740.25
1600,-29420.453125,-2942045.25
1700,-29427.7109375,-2942771.0
1800,-29147.630859375,-2914763.0
1900,-29274.474609375,-2927447.5
2000,-29378.134765625,-2937813.5
2100,-28879.77734375,-2887977.75
2200,-29014.828125,-2901482.75
2300,-29737.087890625,-2973708.75
2400,-28911.630859375,-2891163.0
2500,-29381.1171875,-2938111.75
2600,-29148.283203125,-2914828.25
2700,-28897.884765625,-2889788.5
2800,-28806.109375,-2880611.0
2900,-28777.671875,-2877767.25
3000,-29094.443359375,-2909444.25
3100,-28981.2734375,-2898127.25
3200,-28625.935546875,-2862593.5
3300,-29362.408203125,-2936240.75
3400,-28720.03515625,-2872003.5
3500,-28918.259765625,-2891826.0
3600,-29122.51171875,-2912251.25
3700,-29194.216796875,-2919421.75
3800,-28934.251953125,-2893425.25
3900,-29230.375,-2923037.5
4000,-28961.087890625,-2896108.75
4100,-29310.912109375,-2931091.25
4200,-29291.875,-2929187.5
4300,-28994.21484375,-2899421.5
4400,-29103.40234375,-2910340.25
4500,-29168.3046875,-2916830.5
4600,-29251.482421875,-2925148.25
4700,-28799.392578125,-2879939.25
4800,-29218.3515625,-2921835.25
4900,-29297.849609375,-2929785.0
5000,-29468.947265625,-2946894.75
5100,-29141.36328125,-2914136.25
5200,-29171.4375,-2917143.75
5300,-29343.4453125,-2934344.5
5400,-29434.9609375,-2943496.0
5500,-29119.765625,-2911976.5
5600,-29488.70703125,-2948870.75
5700,-29194.30078125,-2919430.0
5800,-29262.966796875,-2926296.75
5900,-29302.552734375,-2930255.25
6000,-29209.17578125,-2920917.5
6100,-28777.703125,-2877770.25
6200,-29584.5,-2958450.0
6300,-29105.787109375,-2910578.75
6400,-28836.814453125,-2883681.5
6500,-29185.630859375,-2918563.0
6600,-29014.943359375,-2901494.25
6700,-28993.9296875,-2899393.0
6800,-29177.26953125,-2917727.0
6900,-28881.681640625,-2888168.25
7000,-29421.642578125,-2942164.25
7100,-29076.400390625,-2907640.0
7200,-29154.501953125,-2915450.25
7300,-28750.0390625,-2875004.0
7400,-29171.9921875,-2917199.25
7500,-29452.376953125,-2945237.75
7600,-29132.72265625,-2913272.25
7700,-29398.767578125,-2939876.75
7800,-29189.126953125,-2918912.75
7900,-28885.658203125,-2888565.75
8000,-29290.748046875,-2929074.75
8100,-29135.255859375,-2913525.5
8200,-29292.857421875,-2929285.75
8300,-28992.302734375,-2899230.25
8400,-29229.77734375,-2922977.75
8500,-29411.41015625,-2941141.0
8600,-29019.880859375,-2901988.0
8700,-28933.841796875,-2893384.25
8800,-28989.533203125,-2898953.25
8900,-28959.919921875,-2895992.0
9000,-29204.662109375,-2920466.25
9100,-29116.412109375,-2911641.25
9200,-28918.740234375,-2891874.0
9300,-28894.591796875,-2889459.25
9400,-28888.41015625,-2888841.0
9500,-28922.3515625,-2892235.25
9600,-29129.154296875,-2912915.5
9700,-29172.69921875,-2917270.0
9800,-29195.1015625,-2919510.25
9900,-29048.8984375,-2904889.75
10000,-29269.900390625,-2926990.0
