timestep,average_reward,episode_return
50,-4.215827465057373,-210.7913818359375
100,-3.9896655082702637,-199.4832763671875
150,-4.299093246459961,-214.9546661376953
200,-3.8651251792907715,-193.25625610351562
250,-2.234994888305664,-111.74974060058594
300,-3.5592737197875977,-177.96368408203125
350,-2.7554891109466553,-137.7744598388672
400,-3.2161622047424316,-160.80810546875
450,-4.166244983673096,-208.31224060058594
500,-4.356082916259766,-217.8041534423828
550,-4.123724937438965,-206.18624877929688
600,-4.230491638183594,-211.5245819091797
650,-4.358530044555664,-217.926513671875
700,-4.219120025634766,-210.95599365234375
750,-4.396013259887695,-219.8006591796875
800,-3.939955472946167,-196.99777221679688
850,-4.2919793128967285,-214.59896850585938
900,-3.6863629817962646,-184.31814575195312
950,-3.9547901153564453,-197.739501953125
1000,-4.0476226806640625,-202.38113403320312
1050,0.6046168804168701,30.23084259033203
1100,0.7397483587265015,36.98741912841797
1150,0.77183997631073,38.59199905395508
1200,0.9471084475517273,47.35542297363281
1250,0.9716783165931702,48.58391571044922
1300,0.9785910844802856,48.9295539855957
1350,0.9520041942596436,47.6002082824707
1400,0.9618741869926453,48.09370803833008
1450,0.9544036984443665,47.720184326171875
1500,0.9888851046562195,49.44425582885742
1550,0.9748616814613342,48.74308395385742
1600,0.9594877362251282,47.974388122558594
1650,0.9595644474029541,47.97822189331055
1700,0.9834150671958923,49.170753479003906
1750,0.9816063642501831,49.080318450927734
1800,0.9614402055740356,48.0720100402832
1850,0.9745041131973267,48.72520446777344
1900,0.9744016528129578,48.7200813293457
1950,0.9649871587753296,48.249359130859375
2000,0.9464288949966431,47.32144546508789
2050,0.9807613492012024,49.03806686401367
2100,0.9965466856956482,49.827335357666016
2150,0.9871913194656372,49.35956573486328
2200,0.9398958086967468,46.994789123535156
2250,0.994347333908081,49.71736526489258
2300,0.9807273745536804,49.03636932373047
2350,0.9613181948661804,48.06591033935547
2400,0.9535148739814758,47.675743103027344
2450,0.9846236705780029,49.23118209838867
2500,0.9746009111404419,48.730045318603516
2550,0.9627801775932312,48.139007568359375
2600,0.9417240619659424,47.086204528808594
2650,0.9853816032409668,49.269081115722656
2700,0.9967557787895203,49.83778762817383
2750,0.9710804224014282,48.554019927978516
2800,0.9877994656562805,49.38997268676758
2850,0.9796578884124756,48.98289489746094
2900,0.9238747358322144,46.1937370300293
2950,0.9802854061126709,49.0142707824707
3000,0.9543626308441162,47.71813201904297
3050,0.9829139709472656,49.14569854736328
3100,0.8642581105232239,43.21290588378906
3150,0.949756383895874,47.48781967163086
3200,1.0076888799667358,50.38444137573242
3250,0.9431930780410767,47.15965270996094
3300,0.9751505255699158,48.75752639770508
3350,0.9572667479515076,47.863338470458984
3400,0.9255678057670593,46.27838897705078
