Algorithm,EpisodeLength,LearningRate,BatchSize,EntCoef,MAE,MSE,RMSE,AvgReward,ConvergenceRate,AvgJerk,VarianceJerk
SAC,50,0.0003,256,auto,0.37447360280312464,0.4561767127909201,0.6754085525005736,1.0308686913094636,0.010934332574220672,0.17750000834465027,0.054685920798430064
SAC,50,0.0003,256,0.005,0.43225452399226943,0.5288063076522699,0.7271906955209685,0.9125428320922898,0.032707538915284884,0.6929216808080674,0.5906329845895717
SAC,50,0.0003,256,0.075,0.5715552047693905,0.7504901735387369,0.8663083593840804,0.8943109838043412,0.033810184753073694,0.7250945697228114,0.6333732281927436
SAC,50,0.0003,256,0.01,1.483055795157219,3.178120876373974,1.7827284920519932,0.9855104002641731,0.0008791382867535114,0.9109813887874285,0.8831251483274924
PPO,100,0.0003,64,0.001,12.11666737161255,155.1011922954199,12.453962915290052,-4.977040899921997,-0.005510184018720547,0.0016666666666666668,0.00043450039069098086
PPO,100,0.0003,64,0.0025,0.44572611930683553,0.5402217405811983,0.7349977827049536,1.0222540896659282,0.002736493655655374,0.03684904117447634,0.003940412671975516
PPO,100,0.0003,64,0.005,0.4350977400330993,0.5284005570852818,0.7269116570019233,1.0488512415140425,-0.0011274393745293642,0.04778446154048045,0.005256660319782792
PPO,100,0.0003,64,0.0075,12.110528469007969,154.96073463235393,12.448322562994338,-4.974087554672757,-0.0062189868785382,0.003686869939168294,0.003096415144981556
