lead_speed,ego_speed,lead_pos,ego_pos,rel_distance,jerk,ego_accel,lead_accel,acc_diff,reward
12.248357076505616,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1887744630794259
12.010862516187741,3.0,12.248357076505616,4.0,8.248357076505616,1.0,2.0,-0.23749456031787552,2.2374945603178755,0.7474105631466754
12.483801605796883,4.988007307052612,24.259219592693356,8.988007307052612,15.271212285640743,-0.011992692947387695,1.9880073070526123,0.47293908960914166,1.5150682174434706,0.9338705222311022
13.001370954121791,6.8703906536102295,36.74302119849024,15.858397960662842,20.884623237827398,-0.10562396049499512,1.8823833465576172,0.5175693483249084,1.3648139982327088,0.93949351332873
12.202582088515022,8.588321924209595,49.74439215261203,24.446719884872437,25.297672267739593,-0.16445207595825195,1.7179312705993652,-0.7987888656067685,2.5167201362061338,0.865323633588278
12.282265188112722,10.176606178283691,61.94697424112705,34.62332606315613,27.323648177970924,-0.12964701652526855,1.5882842540740967,0.07968309959770004,1.5086011544763966,0.8025547114154441
13.268455236909372,11.619660496711731,74.22923942923977,46.24298655986786,27.98625286937191,-0.14522993564605713,1.4430543184280396,0.9861900487966491,0.4568642696313905,0.7773542590770338
12.941889823153401,12.69117820262909,87.49769466614914,58.93416476249695,28.563529903652196,-0.37153661251068115,1.0715177059173584,-0.32656541375597037,1.3980831196733288,0.8551061479344342
12.402535633489508,13.356078624725342,100.43958448930255,72.29024338722229,28.149341102080257,-0.40661728382110596,0.6649004220962524,-0.5393541896638929,1.2042546117601454,0.8722407564238527
12.987398315496279,13.744738399982452,112.84212012279205,86.03498178720474,26.80713833558731,-0.27624064683914185,0.3886597752571106,0.5848626820067704,-0.1962029067496598,0.9261655262219194
12.562968476774014,13.896096751093864,125.82951843828833,99.9310785382986,25.898439899989725,-0.23730142414569855,0.15135835111141205,-0.4244298387222649,0.575788189833677,0.8571439211035499
12.640053615538347,13.883057329803705,138.39248691506234,113.81413586810231,24.578351046960023,-0.16439777240157127,-0.013039421290159225,0.07708513876433365,-0.09012456005449287,0.8982434293528083
13.071791641491556,13.796063344925642,151.03254053060067,127.61019921302795,23.422341317572716,-0.07395456358790398,-0.0869939848780632,0.43173802595320865,-0.5187320108312719,1.0293260832804518
12.071682085239722,13.594911139458418,164.10433217209223,141.20511035248637,22.899221819605856,-0.11415822058916092,-0.20115220546722412,-1.000109556251834,0.7989573507846099,0.9393739743139025
12.242963677999938,13.335480909794569,176.17601425733196,154.54059126228094,21.635422995051016,-0.058278024196624756,-0.2594302296638489,0.17128159276021648,-0.43071182242406536,0.9646022801366175
12.900937062024871,13.102915178984404,188.4189779353319,167.64350644126534,20.77547149406655,0.02686449885368347,-0.2325657308101654,0.6579733840249329,-0.8905391148350983,1.0785016334831246
12.751850682297258,12.917040418833494,201.31991499735676,180.56054686009884,20.759368137257923,0.04669097065925598,-0.18587476015090942,-0.1490863797276134,-0.03678838042329602,1.0787253150332505
13.491072034860894,12.826932284981012,214.07176567965402,193.38747914507985,20.68428653457417,0.09576662629842758,-0.09010813385248184,0.7392213525636357,-0.8293294864161176,1.0792777226747463
12.955084895339754,12.792616616934538,227.56283771451493,206.1800957620144,21.382741952500538,0.055792465806007385,-0.03431566804647446,-0.53598713952114,0.5016714714746655,1.0698216113592485
12.777530026984286,12.772607076913118,240.51792260985468,218.9527028389275,21.565219770927172,0.014306128025054932,-0.020009540021419525,-0.1775548683554682,0.15754532833404866,1.0669479112596285
14.290497753695378,12.86475259438157,253.29545263683897,231.81745543330908,21.477997203529895,0.11215505748987198,0.09214551746845245,1.5129677267110928,-1.4208222092426404,0.9663158114867259
13.518153661995012,13.008638519793749,267.5859503905344,244.82609395310283,22.75985643743155,0.051740407943725586,0.14388592541217804,-0.7723440917003668,0.9162300171125448,1.0444076794211246
13.73752196260796,13.169182989746332,281.1041040525294,257.99527694284916,23.10882710968025,0.016658544540405273,0.1605444699525833,0.21936830061294899,-0.05882383066036567,1.0367590522179373
13.063418334755351,13.282442074269056,294.84162601513736,271.2777190171182,23.56390699801915,-0.04728538542985916,0.11325908452272415,-0.6741036278526096,0.7873627123753337,1.0264096452587432
13.574925339903341,13.373500939458609,307.9050443498927,284.6512199565768,23.25382439331588,-0.022200219333171844,0.09105886518955231,0.5115070051479904,-0.4204481399584381,1.0337463393427242
13.973163449271745,13.481515143066645,321.47996968979606,298.13273509964347,23.347234590152596,0.016955338418483734,0.10801420360803604,0.3982381093684033,-0.2902239057603673,1.0313779197417516
13.412023762663797,13.561253812164068,335.4531331390678,311.69398891180754,23.759144227260265,-0.028275534510612488,0.07973866909742355,-0.5611396866079481,0.6408783557053717,1.0216237975758649
14.244392975785289,13.65874233469367,348.8651569017316,325.3527312465012,23.512425655230402,0.017749853432178497,0.09748852252960205,0.8323692131214919,-0.7348806905918899,1.0273584257957842
13.82442544672413,13.7502337731421,363.1095498775169,339.1029650196433,24.006584857873577,-0.005997084081172943,0.09149143844842911,-0.4199675290611591,0.5114589675095882,1.0153231953771482
14.046248872270855,13.834074761718512,376.93397532424103,352.9370397813618,23.996935542879214,-0.007650449872016907,0.0838409885764122,0.22182342554672552,-0.13798243697031332,1.0155346275442803
13.957716587465443,13.904214102774858,390.98022419651187,366.8412538841367,24.138970312375193,-0.013701647520065308,0.0701393410563469,-0.08853228480541198,0.15867162586175887,1.0118452463199048
15.250279734403689,14.047841656953096,404.9379407839773,380.8890955410898,24.048845242887523,0.07348821312189102,0.14362755417823792,1.292563146938246,-1.148935592760008,0.9127783145358223
